id,year,type,group,portfolio,time,PREM_INC,DEATH_OUTGO,DISAB_OUTGO,INIT_EXP,REN_EXP,INIT_COMM,REN_COMM,PHIBEN_OUTGO,PHIBEN_OUTGO_BLL,CR_BEN_OUTGO,RETR_OUTGO,DTH_OUTGO,DREADDIS_OUTGO,TEMPDIS_OUTGO,RIDERC_OUTGO,RISK_ADJ,COVERAGE_UNITS
,2024,in-force,onerous,1,31/05/2052,2699161.32,1099634.53,87357.26,    ,236353.05,101570.67,25969.06,807538.45,    ,    ,    ,    ,    ,    ,    ,244722.88,1959609083
,2024,in-force,onerous,1,30/06/2052,2700249.62,1103208.57,87702.21,    ,235437.83,110065.78,25972.08,807518.9,    ,    ,    ,    ,    ,    ,    ,242660.93,1951317817
,2024,in-force,onerous,1,31/07/2052,2694916.8,1104204.21,87329.76,    ,234516.88,74996.69,25922.89,807627.22,    ,    ,    ,    ,    ,    ,    ,250446.57,1940628082
,2024,in-force,onerous,1,31/08/2052,2689837.41,1105308.69,86966.08,    ,233594.71,76021.04,25876.05,807646.68,    ,    ,    ,    ,    ,    ,    ,249511.91,1930079885
,2024,in-force,onerous,1,30/09/2052,2684136.57,1106027.12,86588.27,    ,232682.02,73385.97,25823.27,807777.31,    ,    ,    ,    ,    ,    ,    ,249455.14,1919438247
,2024,in-force,onerous,1,31/10/2052,2678965.42,1107011.75,86226.45,    ,231764.79,75589.5,25775.43,807807.75,    ,    ,    ,    ,    ,    ,    ,248189.14,1909010988
,2024,in-force,onerous,1,30/11/2052,2674388.05,1108299.4,85882.28,    ,230842.15,78080.3,25733.14,807742.77,    ,    ,    ,    ,    ,    ,    ,246929.21,1898814865
,2024,in-force,onerous,1,31/12/2052,2670442.62,1109912.16,85556.7,    ,229913.51,80751.65,25696.79,807583.63,    ,    ,    ,    ,    ,    ,    ,245708.17,1888859691
,2024,in-force,onerous,1,31/01/2053,2664512.54,1110368.74,85181.28,    ,229010.86,72385.37,25641.58,807809.17,    ,    ,    ,    ,    ,    ,    ,247114.06,1878443713
,2024,in-force,onerous,1,28/02/2053,2656132.29,1109405.25,84743.88,    ,228140.3,62029.35,25563.13,808465.56,    ,    ,    ,    ,    ,    ,    ,248686.54,1867440899
,2024,in-force,onerous,1,31/03/2053,2650298.31,1109850.75,84375.23,    ,227241.02,72613.19,25508.72,808620.38,    ,    ,    ,    ,    ,    ,    ,245074.94,1857189065
,2024,in-force,onerous,1,30/04/2053,2646747.82,1111557.64,84068.35,    ,226315.73,82129.55,25475.88,808385.13,    ,    ,    ,    ,    ,    ,    ,242074.56,1847618109
,2024,in-force,onerous,1,31/05/2053,2644969.7,1114237.45,83809.79,    ,225370.26,89528.97,25459.77,807878.27,    ,    ,    ,    ,    ,    ,    ,239884.76,1838591209
,2024,in-force,onerous,1,30/06/2053,2644981.58,1117900.67,83599.92,    ,224404.06,97020.78,25460.57,807104.18,    ,    ,    ,    ,    ,    ,    ,237920.81,1830112936
,2024,in-force,onerous,1,31/07/2053,2639439.7,1118954.76,83601.91,    ,223521.02,64720.14,25381.8,807390.63,    ,    ,    ,    ,    ,    ,    ,245120.99,1820212280
,2024,in-force,onerous,1,31/08/2053,2634143.68,1120118.59,83612.71,    ,222636.81,65619.83,25305.28,807576.08,    ,    ,    ,    ,    ,    ,    ,244036.39,1810444097
,2024,in-force,onerous,1,30/09/2053,2628241.47,1120884.92,83594.14,    ,221761.17,63355.43,25224.13,807858.04,    ,    ,    ,    ,    ,    ,    ,243726.42,1800579722
,2024,in-force,onerous,1,31/10/2053,2622854.18,1121922.39,83596.53,    ,220881.32,65273.61,25147.38,808036.01,    ,    ,    ,    ,    ,    ,    ,242348.33,1790918869
,2024,in-force,onerous,1,30/11/2053,2618043.96,1123268.72,83622.71,    ,219996.44,67439.68,25075.52,808116.04,    ,    ,    ,    ,    ,    ,    ,240980.35,1781477858
,2024,in-force,onerous,1,31/12/2053,2613847.78,1124946.52,83674.34,    ,219105.99,69761.4,25008.86,808100,    ,    ,    ,    ,    ,    ,    ,239651.64,1772266252
,2024,in-force,onerous,1,31/01/2054,2607717.46,1125437.41,83637.16,    ,218239.22,62537.39,24926.87,808455.85,    ,    ,    ,    ,    ,    ,    ,240636.2,1762601049
,2024,in-force,onerous,1,28/02/2054,2599200.44,1124471.21,83490.91,    ,217401.74,53592.35,24825.92,809230.27,    ,    ,    ,    ,    ,    ,    ,241747.1,1752359795
,2024,in-force,onerous,1,31/03/2054,2593163.1,1124948.02,83453.87,    ,216537.97,62749.34,24745.17,809513.72,    ,    ,    ,    ,    ,    ,    ,238281.27,1742844831
,2024,in-force,onerous,1,30/04/2054,2589348.67,1126716.25,83514.56,    ,215650.35,70982.59,24682.57,809413.2,    ,    ,    ,    ,    ,    ,    ,235377.13,1733987781
,2024,in-force,onerous,1,31/05/2054,2587258.61,1129479.95,83650.64,    ,214744.18,77384.74,24634.08,809044,    ,    ,    ,    ,    ,    ,    ,233206.41,1725655346
,2024,in-force,onerous,1,30/06/2054,2586909.42,1133249.68,83862.83,    ,213818.93,83865.74,24599.84,808410.9,    ,    ,    ,    ,    ,    ,    ,231250.03,1717851886
,2024,in-force,onerous,1,31/07/2054,2581485.44,1134136.54,83856.46,    ,212904.15,54908.14,24564.38,808286.81,    ,    ,    ,    ,    ,    ,    ,237885.86,1708300935
,2024,in-force,onerous,1,31/08/2054,2576304.88,1135135.17,83859.24,    ,211987.84,55684.69,24531.19,808037.66,    ,    ,    ,    ,    ,    ,    ,236872.99,1698873975
,2024,in-force,onerous,1,30/09/2054,2570523.35,1135734.86,83832.81,    ,211081.89,53771.6,24491.71,807879.76,    ,    ,    ,    ,    ,    ,    ,236525.49,1689364492
,2024,in-force,onerous,1,31/10/2054,2565252.51,1136608.85,83827.71,    ,210170.74,55412.72,24457.23,807589.22,    ,    ,    ,    ,    ,    ,    ,235261.44,1680043129
,2024,in-force,onerous,1,30/11/2054,2560553.88,1137795.03,83846.77,    ,209253.4,57263.99,24428.37,807169.96,    ,    ,    ,    ,    ,    ,    ,234021.26,1670924559
,2024,in-force,onerous,1,31/12/2054,2556463.96,1139316.11,83891.67,    ,208329.23,59247.02,24405.51,806622.08,    ,    ,    ,    ,    ,    ,    ,232831.01,1662017340
,2024,in-force,onerous,1,31/01/2055,2550456.18,1139643.41,83847.63,    ,207433.76,53114.63,24363.03,806472.05,    ,    ,    ,    ,    ,    ,    ,233617.25,1652704688
,2024,in-force,onerous,1,28/02/2055,2542082.17,1138505.07,83694.28,    ,206573.74,45518.84,24296.39,806782.27,    ,    ,    ,    ,    ,    ,    ,234464.29,1642876177
,2024,in-force,onerous,1,31/03/2055,2536167.16,1138821.03,83650.88,    ,205681.65,53306.94,24254.5,806534.73,    ,    ,    ,    ,    ,    ,    ,231380.06,1633707915
,2024,in-force,onerous,1,30/04/2055,2532456.27,1140438.42,83705.86,    ,204760.52,60309.1,24234.79,805835.15,    ,    ,    ,    ,    ,    ,    ,228835.66,1625137921
,2024,in-force,onerous,1,31/05/2055,2530455.02,1143059.1,83836.81,    ,203816.82,65754.14,24232.26,804805.98,    ,    ,    ,    ,    ,    ,    ,226969.96,1617045626
,2024,in-force,onerous,1,30/06/2055,2530179.66,1146693.52,84044.46,    ,202849.95,71265.21,24247.07,803449.74,    ,    ,    ,    ,    ,    ,    ,225331.18,1609434798
,2024,in-force,onerous,1,31/07/2055,2524500.96,1146928.66,84010.45,    ,201906.13,45219.79,24225.71,802075.72,    ,    ,    ,    ,    ,    ,    ,231443.28,1600431164
,2024,in-force,onerous,1,31/08/2055,2519061.61,1147270.62,83984.99,    ,200960.45,45875.94,24206.66,800580.39,    ,    ,    ,    ,    ,    ,    ,230477.24,1591544665
,2024,in-force,onerous,1,30/09/2055,2513040.89,1147227.45,83930.56,    ,200026.85,44310.03,24180.74,799222.08,    ,    ,    ,    ,    ,    ,    ,230061.14,1582580669
,2024,in-force,onerous,1,31/10/2055,2507519.28,1147447.87,83896.66,    ,199087.06,45679.59,24160.04,797708.31,    ,    ,    ,    ,    ,    ,    ,228882.69,1573794251
,2024,in-force,onerous,1,30/11/2055,2502556.51,1147968.15,83886.04,    ,198139.93,47222.3,24145.22,796037.51,    ,    ,    ,    ,    ,    ,    ,227738.96,1565199224
,2024,in-force,onerous,1,31/12/2055,2498187.93,1148809.96,83900.34,    ,197184.72,48873.45,24136.68,794206.9,    ,    ,    ,    ,    ,    ,    ,226652.72,1556803633
,2024,in-force,onerous,1,31/01/2056,2491958.22,1148500.76,83827.25,    ,196263.15,43817.33,24107.02,792884.64,    ,    ,    ,    ,    ,    ,    ,227197.42,1548026189
,2024,in-force,onerous,1,29/02/2056,2483432.05,1146779.65,83646.96,    ,195383.15,37551.7,24051.37,792160.69,    ,    ,    ,    ,    ,    ,    ,227741.47,1538762880
,2024,in-force,onerous,1,31/03/2056,2477298.85,1146459.93,83574.05,    ,194465.32,43992.54,24022.08,790747.93,    ,    ,    ,    ,    ,    ,    ,225017.17,1530122163
,2024,in-force,onerous,1,30/04/2056,2473310.27,1147393.29,83597.14,    ,193513.27,49783.14,24016.39,788762.57,    ,    ,    ,    ,    ,    ,    ,222801.33,1522045548
,2024,in-force,onerous,1,31/05/2056,2470985.16,1149291.57,83694.21,    ,192534.65,54286.44,24028.95,786353.08,    ,    ,    ,    ,    ,    ,    ,221199.74,1514419340
,2024,in-force,onerous,1,30/06/2056,2470338.87,1152164.11,83865.93,    ,191528.79,58843.13,24059.95,783520.02,    ,    ,    ,    ,    ,    ,    ,219830.42,1507247039
,2024,in-force,onerous,1,31/07/2056,2464299.1,1152285.78,83877.99,    ,190629.48,36457.67,24018.46,782256.5,    ,    ,    ,    ,    ,    ,    ,225058.23,1498700986
,2024,in-force,onerous,1,31/08/2056,2458496.61,1152520.93,83898.7,    ,189728.59,36998.74,23979.44,780860.89,    ,    ,    ,    ,    ,    ,    ,224032.62,1490265012
,2024,in-force,onerous,1,30/09/2056,2452140.24,1152372.15,83887.91,    ,188838.96,35743.04,23934.61,779583.61,    ,    ,    ,    ,    ,    ,    ,223452.41,1481758421
,2024,in-force,onerous,1,31/10/2056,2446271.11,1152495.12,83898.6,    ,187943.75,36860.01,23894.87,778150.32,    ,    ,    ,    ,    ,    ,    ,222252.9,1473418020
,2024,in-force,onerous,1,30/11/2056,2440946.53,1152926.52,83933.74,    ,187041.92,38116.47,23860.82,776560.51,    ,    ,    ,    ,    ,    ,    ,221093.94,1465256588
,2024,in-force,onerous,1,31/12/2056,2436200.38,1153688.24,83995.07,    ,186132.77,39460.1,23832.84,774812.2,    ,    ,    ,    ,    ,    ,    ,219994.71,1457281554
,2024,in-force,onerous,1,31/01/2057,2429665.81,1153291.59,83962.37,    ,185254.72,35379.11,23786.09,773540.3,    ,    ,    ,    ,    ,    ,    ,220208.64,1448953277
,2024,in-force,onerous,1,28/02/2057,2420923.42,1151471.06,83814.45,    ,184415.06,30319.93,23716.15,772832.82,    ,    ,    ,    ,    ,    ,    ,220377.95,1440175311
,2024,in-force,onerous,1,31/03/2057,2414493.52,1151070.46,83781.04,    ,183540.71,35532.29,23670.39,771470.72,    ,    ,    ,    ,    ,    ,    ,217892.38,1431976736
,2024,in-force,onerous,1,30/04/2057,2410136.29,1151940.22,83849.96,    ,182635,40217.96,23646.33,769562.55,    ,    ,    ,    ,    ,    ,    ,215869.83,1424303102
,2024,in-force,onerous,1,31/05/2057,2407387.67,1153789.29,83997.6,    ,181704.96,43861.95,23639.13,767249.01,    ,    ,    ,    ,    ,    ,    ,214387.62,1417048730
,2024,in-force,onerous,1,30/06/2057,2406262.15,1156627.29,84224.67,    ,180749.95,47548.02,23648.96,764530.9,    ,    ,    ,    ,    ,    ,    ,213129.84,1410216759
,2024,in-force,onerous,1,31/07/2057,2399164.32,1156838.91,83832.07,    ,179798.63,27491.57,23541.49,761126.93,    ,    ,    ,    ,    ,    ,    ,217979.97,1401699240
,2024,in-force,onerous,1,31/08/2057,2392299.83,1157169.66,83449.03,    ,178845.32,27924.48,23436.52,757578.18,    ,    ,    ,    ,    ,    ,    ,217069.62,1393285406
,2024,in-force,onerous,1,30/09/2057,2384940.51,1157110.11,83052.58,    ,177906.06,26991.92,23328.86,754216.39,    ,    ,    ,    ,    ,    ,    ,216488.7,1384825882
,2024,in-force,onerous,1,31/10/2057,2378043.96,1157331.67,82672.89,    ,176959.79,27861.07,23225.3,750654.28,    ,    ,    ,    ,    ,    ,    ,215448.21,1376516170
,2024,in-force,onerous,1,30/11/2057,2371662.71,1157871.87,82311.6,    ,176005.21,28835.47,23126.22,746883.14,    ,    ,    ,    ,    ,    ,    ,214462.02,1368366687
,2024,in-force,onerous,1,31/12/2057,2365827.7,1158753.09,81969.64,    ,175041.48,29875.43,23031.84,742896.13,    ,    ,    ,    ,    ,    ,    ,213546.09,1360383428
,2024,in-force,onerous,1,31/01/2058,2358361.76,1158450.02,81578.41,    ,174116.61,26789.23,22926.65,739584.62,    ,    ,    ,    ,    ,    ,    ,213588.93,1352120542
,2024,in-force,onerous,1,28/02/2058,2348879.5,1156693.34,81125.78,    ,173239.63,22958.85,22807.87,737086.71,    ,    ,    ,    ,    ,    ,    ,213520.16,1343498344
,2024,in-force,onerous,1,31/03/2058,2341538.96,1156396.14,80742.74,    ,172319.17,26929.58,22705.05,733693.44,    ,    ,    ,    ,    ,    ,    ,211477.96,1335366787
,2024,in-force,onerous,1,30/04/2058,2336118.96,1157405.54,80422.25,    ,171359.45,30498.66,22616.65,729531.75,    ,    ,    ,    ,    ,    ,    ,209872.71,1327680680
,2024,in-force,onerous,1,31/05/2058,2332192.09,1159423.74,80150.79,    ,170369.34,33274.81,22539.63,724788.29,    ,    ,    ,    ,    ,    ,    ,208747.47,1320352535
,2024,in-force,onerous,1,30/06/2058,2329771.23,1162460.87,79928.71,    ,169348.1,36081.18,22474.11,719459.23,    ,    ,    ,    ,    ,    ,    ,207857.9,1313384761
,2024,in-force,onerous,1,31/07/2058,2323172.25,1162545.89,79677.17,    ,168493.79,18943.02,22392.64,716312.91,    ,    ,    ,    ,    ,    ,    ,211982.87,1305491327
,2024,in-force,onerous,1,31/08/2058,2316798.53,1162746.67,79434.1,    ,167638,19268.02,22313.15,713024.12,    ,    ,    ,    ,    ,    ,    ,211046.93,1297694587
,2024,in-force,onerous,1,30/09/2058,2309922.07,1162553.06,79172.08,    ,166793.51,18640.37,22229.87,709898.25,    ,    ,    ,    ,    ,    ,    ,210327.08,1289850717
,2024,in-force,onerous,1,31/10/2058,2303500.99,1162637.7,78927.26,    ,165943.56,19268.04,22150.4,706574.49,    ,    ,    ,    ,    ,    ,    ,209301.18,1282148074
,2024,in-force,onerous,1,30/11/2058,2297587.83,1163038.18,78701.6,    ,165087.1,19968.22,22075.15,703044.43,    ,    ,    ,    ,    ,    ,    ,208335.74,1274596706
,2024,in-force,onerous,1,31/12/2058,2292213.53,1163776.9,78496.27,    ,164223.45,20713.26,22004.36,699300.93,    ,    ,    ,    ,    ,    ,    ,207443.07,1267202396
,2024,in-force,onerous,1,31/01/2059,2285200.83,1163326.9,78229.2,    ,163390.88,18576.17,21920.78,696174.61,    ,    ,    ,    ,    ,    ,    ,207167.93,1259535766
,2024,in-force,onerous,1,28/02/2059,2276165.02,1161417.65,77885.99,    ,162596.63,15919.31,21821.37,693795.11,    ,    ,    ,    ,    ,    ,    ,206734.83,1251520228
,2024,in-force,onerous,1,31/03/2059,2269265.08,1160966.37,77623.43,    ,161767.9,18699.54,21739.06,690570.02,    ,    ,    ,    ,    ,    ,    ,204989.33,1243974521
,2024,in-force,onerous,1,30/04/2059,2264279.26,1161819.16,77433.09,    ,160908.01,21197.8,21672.11,686615.95,    ,    ,    ,    ,    ,    ,    ,203632.87,1236855020
,2024,in-force,onerous,1,31/05/2059,2260779.66,1163677.16,77298.75,    ,160023.98,23141.3,21617.11,682105.25,    ,    ,    ,    ,    ,    ,    ,202678.21,1230077376
,2024,in-force,onerous,1,30/06/2059,2258778.81,1166549.97,77220.81,    ,159115.2,25103.79,21574.17,677032.91,    ,    ,    ,    ,    ,    ,    ,201952.36,1223643853
,2024,in-force,onerous,1,31/07/2059,2252026.1,1166750.92,76825.2,    ,158279.21,11136.81,21529.13,673432.09,    ,    ,    ,    ,    ,    ,    ,205353.23,1215845981
,2024,in-force,onerous,1,31/08/2059,2245494.47,1167066.14,76437.6,    ,157441.73,11360.45,21486.12,669684.03,    ,    ,    ,    ,    ,    ,    ,204520.63,1208138204
,2024,in-force,onerous,1,30/09/2059,2238481.56,1166971.97,76037.73,    ,156615.65,11009.55,21437.97,666097.31,    ,    ,    ,    ,    ,    ,    ,203796.01,1200403029
,2024,in-force,onerous,1,31/10/2059,2231912.49,1167159.12,75652.33,    ,155784.05,11413.4,21394.11,662306.12,    ,    ,    ,    ,    ,    ,    ,202918.74,1192794133
,2024,in-force,onerous,1,30/11/2059,2225837.72,1167666.12,75282.8,    ,154945.88,11859.73,21355.06,658302.61,    ,    ,    ,    ,    ,    ,    ,202113.94,1185319574
,2024,in-force,onerous,1,31/12/2059,2220286.89,1168515.9,74929.97,    ,154100.46,12331.92,21321.12,654080.15,    ,    ,    ,    ,    ,    ,    ,201390.41,1177983927
,2024,in-force,onerous,1,31/01/2060,2213158.42,1168141.02,74533.2,    ,153286.36,11062.45,21270.92,650487.58,    ,    ,    ,    ,    ,    ,    ,200948.52,1170436635
,2024,in-force,onerous,1,29/02/2060,2204081.3,1166264.38,74081.92,    ,152510.9,9478.85,21200.66,647661.4,    ,    ,    ,    ,    ,    ,    ,200292,1162615275
,2024,in-force,onerous,1,31/03/2060,2197069.97,1165881.1,73692.05,    ,151700.65,11166.87,21151.19,643979.4,    ,    ,    ,    ,    ,    ,    ,198971.16,1155188136
,2024,in-force,onerous,1,30/04/2060,2191909.68,1166832.64,73357.21,    ,150858.98,12682.73,21120.34,639557.29,    ,    ,    ,    ,    ,    ,    ,198006.32,1148119302
,2024,in-force,onerous,1,31/05/2060,2188186.89,1168811.75,73065.33,    ,149992.96,13862.11,21103.92,634569.09,    ,    ,    ,    ,    ,    ,    ,197378.8,1141339649
,2024,in-force,onerous,1,30/06/2060,2185913.3,1171827.91,72816.6,    ,149101.98,15050.32,21102.06,629009.49,    ,    ,    ,    ,    ,    ,    ,196984.24,1134850779
,2024,in-force,onerous,1,31/07/2060,2178330.73,1171837.27,72266.27,    ,148214.54,3672,21065.45,623245.37,    ,    ,    ,    ,    ,    ,    ,199769.21,1127029428
,2024,in-force,onerous,1,31/08/2060,2170963.83,1171969.4,71723.85,    ,147325.03,3799.83,21030.84,617314,    ,    ,    ,    ,    ,    ,    ,199016.29,1119290754
,2024,in-force,onerous,1,30/09/2060,2163166.71,1171698.36,71177.4,    ,146449.57,3713.9,20990.81,611607.52,    ,    ,    ,    ,    ,    ,    ,198262.93,1111549007
,2024,in-force,onerous,1,31/10/2060,2155789.24,1171717.57,70642.6,    ,145567,3905.95,20955.14,605651.69,    ,    ,    ,    ,    ,    ,    ,197506.37,1103916091
,2024,in-force,onerous,1,30/11/2060,2148877.6,1172065.71,70120.23,    ,144676.03,4112.18,20924.39,599429.69,    ,    ,    ,    ,    ,    ,    ,196831.28,1096397671
,2024,in-force,onerous,1,31/12/2060,2142458.8,1172765.83,69610.72,    ,143775.79,4326.5,20898.88,592929.01,    ,    ,    ,    ,    ,    ,    ,196243.33,1088996866
,2024,in-force,onerous,1,31/01/2061,2134601.51,1172243.8,69078.41,    ,142914.55,3885.29,20856.35,587243.54,    ,    ,    ,    ,    ,    ,    ,195608.08,1081458104
,2024,in-force,onerous,1,28/02/2061,2124965.51,1170216.95,68517.15,    ,142101.39,3326.09,20792.86,582558.37,    ,    ,    ,    ,    ,    ,    ,194710.36,1073736090
,2024,in-force,onerous,1,31/03/2061,2117240.23,1169692.72,67995.1,    ,141244.46,3974.53,20750.94,576784.82,    ,    ,    ,    ,    ,    ,    ,193788.3,1066317855
,2024,in-force,onerous,1,30/04/2061,2111227.36,1170512.58,67508.36,    ,140348.01,4555.48,20728.31,570055.21,    ,    ,    ,    ,    ,    ,    ,193184.33,1059176732
,2024,in-force,onerous,1,31/05/2061,2106546.09,1172368.35,67049.69,    ,139420.95,5008.09,20720.63,562585.77,    ,    ,    ,    ,    ,    ,    ,192850.17,1052261905
,2024,in-force,onerous,1,30/06/2061,2103206.55,1175269.84,66619.12,    ,138462.55,5459.91,20728.02,554365.5,    ,    ,    ,    ,    ,    ,    ,192750.15,1045574164
,2024,in-force,onerous,1,31/07/2061,2097361.97,1175126.09,66355.83,    ,137653.7,3593.89,20675.82,551008.33,    ,    ,    ,    ,    ,    ,    ,195054.4,1038984633
,2024,in-force,onerous,1,31/08/2061,2091728.82,1175113.6,66099.71,    ,136843.18,3556.07,20625.71,547523.05,    ,    ,    ,    ,    ,    ,    ,194446.76,1032473233
,2024,in-force,onerous,1,30/09/2061,2085607.93,1174705.99,65828.42,    ,136044.67,3382.13,20570.99,544172.66,    ,    ,    ,    ,    ,    ,    ,193716.17,1025930206
,2024,in-force,onerous,1,31/10/2061,2079920.17,1174596.92,65571.42,    ,135240.23,3393.66,20520.48,540644.73,    ,    ,    ,    ,    ,    ,    ,193125.78,1019499272
,2024,in-force,onerous,1,30/11/2061,2074715.82,1174824.8,65330.29,    ,134428.75,3418.96,20474.67,536932.01,    ,    ,    ,    ,    ,    ,    ,192616.95,1013187984
,2024,in-force,onerous,1,31/12/2061,2070024.32,1175412.45,65105.93,    ,133609.5,3453.88,20433.83,533028.16,    ,    ,    ,    ,    ,    ,    ,192191.85,1007000634
,2024,in-force,onerous,1,31/01/2062,2063754.05,1174782.86,64831.56,    ,132823.39,3089.65,20377.93,529658.43,    ,    ,    ,    ,    ,    ,    ,191369.07,1000609628
,2024,in-force,onerous,1,28/02/2062,2055536.51,1172660.69,64495.56,    ,132078.16,2653.22,20303.42,526942.08,    ,    ,    ,    ,    ,    ,    ,190215.95,993956827.2
,2024,in-force,onerous,1,31/03/2062,2049367.83,1172057.13,64225.65,    ,131295.94,3013.88,20248.54,523497.58,    ,    ,    ,    ,    ,    ,    ,189682.83,987666998.3
,2024,in-force,onerous,1,30/04/2062,2045033.46,1172813.87,64014.81,    ,130480.32,3340.7,20211.27,519422.35,    ,    ,    ,    ,    ,    ,    ,189419.06,981706450.1
,2024,in-force,onerous,1,31/05/2062,2042121.16,1174622.83,63849.72,    ,129638.83,3594.08,20187.67,514862.52,    ,    ,    ,    ,    ,    ,    ,189343.73,976010478.3
,2024,in-force,onerous,1,30/06/2062,2040642.14,1177494.24,63730.62,    ,128770.81,3857.97,20177.86,509812.16,    ,    ,    ,    ,    ,    ,    ,189490.08,970580515.1
,2024,in-force,onerous,1,31/07/2062,2031162.5,1176019.17,63467.87,    ,127928.59,9114.55,20085.87,502331.84,    ,    ,    ,    ,    ,    ,    ,190588.04,963421232.3
,2024,in-force,onerous,1,31/08/2062,2021889.8,1174672.14,63211.7,    ,127084.43,9159.72,19995.78,494670.45,    ,    ,    ,    ,    ,    ,    ,189934.54,956333906.4
,2024,in-force,onerous,1,30/09/2062,2012301.63,1172983.94,62940.47,    ,126254.45,8797.17,19902.84,487273.97,    ,    ,    ,    ,    ,    ,    ,189077.91,949259817.1
,2024,in-force,onerous,1,31/10/2062,2003083.38,1171572.67,62682.77,    ,125417.5,8978.56,19813.3,479607.36,    ,    ,    ,    ,    ,    ,    ,188492.66,942275334.9
,2024,in-force,onerous,1,30/11/2062,1994271.61,1170472.55,62440.12,    ,124572.28,9194.85,19727.48,471647.89,    ,    ,    ,    ,    ,    ,    ,188001.8,935384129.5
,2024,in-force,onerous,1,31/12/2062,1985887.42,1169703.87,62213.4,    ,123717.96,9434,19645.59,463379.32,    ,    ,    ,    ,    ,    ,    ,187604.75,928588124.4
,2024,in-force,onerous,1,31/01/2063,1976371.43,1167862.78,61937.84,    ,122902.73,8453.77,19553.43,456035.69,    ,    ,    ,    ,    ,    ,    ,186547.96,921712585.3
,2024,in-force,onerous,1,28/02/2063,1965450.15,1164700.58,61602.27,    ,122135.66,7252.97,19448.52,449834.58,    ,    ,    ,    ,    ,    ,    ,185136.74,914726722.5
,2024,in-force,onerous,1,31/03/2063,1956102.49,1162898.74,61330.62,    ,121324.96,8401.3,19357.95,442422.8,    ,    ,    ,    ,    ,    ,    ,184880.25,907963317.2
,2024,in-force,onerous,1,30/04/2063,1948166.54,1162315.26,61116,    ,120474.91,9436.6,19280.25,433935.32,    ,    ,    ,    ,    ,    ,    ,184861.19,901403692.8
,2024,in-force,onerous,1,31/05/2063,1941333.25,1162674.96,60945.42,    ,119594.44,10241.37,19212.63,424609.16,    ,    ,    ,    ,    ,    ,    ,184976.74,895012726.1
,2024,in-force,onerous,1,30/06/2063,1935609.49,1163986.26,60819.05,    ,118682.82,11063.29,19155.16,414428.61,    ,    ,    ,    ,    ,    ,    ,185318.51,888790602.9
,2024,in-force,onerous,1,31/07/2063,1928107.85,1163274.92,60624.56,    ,117951.03,14231.49,19101.18,409489.91,    ,    ,    ,    ,    ,    ,    ,185639.12,882686836
,2024,in-force,onerous,1,31/08/2063,1920808.01,1162687.15,60436.3,    ,117217.96,14344.92,19049.29,404424.59,    ,    ,    ,    ,    ,    ,    ,184879.68,876650148
,2024,in-force,onerous,1,30/09/2063,1913135.33,1161722.88,60230.08,    ,116495.91,13802.41,18993.38,399537.68,    ,    ,    ,    ,    ,    ,    ,183834.67,870603750.8
,2024,in-force,onerous,1,31/10/2063,1905845.69,1161041.42,60037.89,    ,115768.75,14131.93,18941.47,394460.35,    ,    ,    ,    ,    ,    ,    ,183170.85,864648012.8
,2024,in-force,onerous,1,30/11/2063,1898979.86,1160679.38,59861.44,    ,115035.47,14515.84,18894.02,389177.85,    ,    ,    ,    ,    ,    ,    ,182598.37,858788038.6
,2024,in-force,onerous,1,31/12/2063,1892561.53,1160658.46,59701.71,    ,114295.42,14934.89,18851.26,383679.34,    ,    ,    ,    ,    ,    ,    ,182113.47,853026648
,2024,in-force,onerous,1,31/01/2064,1884872.77,1159482.04,59486.32,    ,113585.42,13386.42,18794.95,378813.54,    ,    ,    ,    ,    ,    ,    ,180727.79,847134863.1
,2024,in-force,onerous,1,29/02/2064,1875611.85,1156877.71,59202.82,    ,112912.42,11482.26,18721.85,374727.51,    ,    ,    ,    ,    ,    ,    ,178979.25,841072272
,2024,in-force,onerous,1,31/03/2064,1868060.95,1155705,58989.77,    ,112206.34,13347.33,18666.78,369802.42,    ,    ,    ,    ,    ,    ,    ,178863.79,835275470.4
,2024,in-force,onerous,1,30/04/2064,1862042.59,1155812.59,58839.46,    ,111470.41,15027.26,18627.9,364136.06,    ,    ,    ,    ,    ,    ,    ,178925.31,829720470.3
,2024,in-force,onerous,1,31/05/2064,1857217.04,1156906.72,58737.38,    ,110711.41,16333.37,18601.64,357892.71,    ,    ,    ,    ,    ,    ,    ,179043.06,824361666.5
,2024,in-force,onerous,1,30/06/2064,1853592.46,1158996.09,58683.7,    ,109928.77,17663.14,18588.11,351061.75,    ,    ,    ,    ,    ,    ,    ,179362.6,819199721.8
,2024,in-force,onerous,1,31/07/2064,1847320.35,1158369.28,58396.15,    ,109205.38,20296.33,18536.49,346950.02,    ,    ,    ,    ,    ,    ,    ,179823.06,813670270.3
,2024,in-force,onerous,1,31/08/2064,1841243.51,1157868.97,58115.51,    ,108480.62,20474.59,18486.68,342737.15,    ,    ,    ,    ,    ,    ,    ,179319.48,808203991.1
,2024,in-force,onerous,1,30/09/2064,1834758.82,1156987.28,57821.76,    ,107767.4,19708.85,18432.74,338678.99,    ,    ,    ,    ,    ,    ,    ,178411.09,802722644.9
,2024,in-force,onerous,1,31/10/2064,1828660.11,1156393.88,57541.33,    ,107048.78,20197.12,18382.51,334470.3,    ,    ,    ,    ,    ,    ,    ,178022.44,797328567.3
