2 Yield Curve and Inflation Rates - 30Jun17 - SAM CPR RiskFree rates;;;
!2;TIME;RFR_PC;RY_PC
*;1695;7.600464476;1.756541308
*;1696;7.586751693;1.754180462
*;1697;7.573040657;1.751819671
*;1698;7.559331369;1.749458934
*;1699;7.545623828;1.747098253
*;1700;7.531918034;1.744737626
*;1701;7.518213987;1.742377054
*;1702;7.504511686;1.740016536
*;1703;7.490811132;1.737656074
*;1704;7.477112323;1.735295666
*;1705;7.46341526;1.732935313
*;1706;7.449719943;1.730575014
*;1707;7.436026371;1.728214771
*;1708;7.422334544;1.725854582
*;1709;7.408644463;1.723494448
*;1710;7.394956125;1.721134369
*;1711;7.381269533;1.718774344
*;1712;7.367584684;1.716414374
*;1713;7.35390158;1.714054459
*;1714;7.340220219;1.711694599
*;1715;7.326540602;1.709334794
*;1716;7.312862728;1.706975043
*;1717;7.299186598;1.704615347
*;1718;7.28551221;1.702255706
*;1719;7.271839565;1.699896119
*;1720;7.258168663;1.697536587
*;1721;7.244499503;1.69517711
*;1722;7.230832084;1.692817688
*;1723;7.217166408;1.69045832
*;1724;7.203502473;1.688099008
*;1725;7.18984028;1.68573975
*;1726;7.176179827;1.683380546
*;1727;7.162521116;1.681021398
*;1728;7.148864145;1.678662304
*;1729;7.135208915;1.676303265
*;1730;7.121555425;1.67394428
*;1731;7.107903675;1.671585351
*;1732;7.094253664;1.669226476
*;1733;7.080605394;1.666867655
*;1734;7.066958862;1.66450889
*;1735;7.05331407;1.662150179
*;1736;7.039671017;1.659791523
*;1737;7.026029702;1.657432922
*;1738;7.012390126;1.655074375
*;1739;6.998752288;1.652715883
*;1740;6.985116189;1.650357446
*;1741;6.971481827;1.647999064
*;1742;6.957849202;1.645640736
*;1743;6.944218315;1.643282463
*;1744;6.930589165;1.640924245
*;1745;6.916961752;1.638566081
*;1746;6.903336076;1.636207972
*;1747;6.889712136;1.633849918
*;1748;6.876089933;1.631491919
*;1749;6.862469465;1.629133974
*;1750;6.848850734;1.626776084
*;1751;6.835233737;1.624418249
*;1752;6.821618477;1.622060468
*;1753;6.808004951;1.619702742
*;1754;6.79439316;1.617345071
*;1755;6.780783105;1.614987454
*;1756;6.767174783;1.612629893
*;1757;6.753568196;1.610272385
*;1758;6.739963343;1.607914933
*;1759;6.726360224;1.605557535
*;1760;6.712758838;1.603200192
*;1761;6.699159185;1.600842904
*;1762;6.685561266;1.59848567
*;1763;6.67196508;1.596128491
*;1764;6.658370627;1.593771367
*;1765;6.644777906;1.591414297
*;1766;6.631186917;1.589057283
*;1767;6.61759766;1.586700322
*;1768;6.604010135;1.584343417
*;1769;6.590424342;1.581986566
*;1770;6.57684028;1.57962977
*;1771;6.56325795;1.577273028
*;1772;6.54967735;1.574916342
*;1773;6.536098481;1.572559709
*;1774;6.522521343;1.570203132
*;1775;6.508945935;1.567846609
*;1776;6.495372257;1.565490141
*;1777;6.481800308;1.563133728
*;1778;6.46823009;1.560777369
*;1779;6.454661601;1.558421065
*;1780;6.441094841;1.556064815
*;1781;6.42752981;1.553708621
*;1782;6.413966507;1.55135248
*;1783;6.400404934;1.548996395
*;1784;6.386845088;1.546640364
*;1785;6.373286971;1.544284388
*;1786;6.359730582;1.541928467
*;1787;6.34617592;1.5395726
*;1788;6.332622985;1.537216788
*;1789;6.319071778;1.53486103
*;1790;6.305522298;1.532505328
*;1791;6.291974545;1.530149679
*;1792;6.278428518;1.527794086
*;1793;6.264884217;1.525438547
*;1794;6.251341643;1.523083063
*;1795;6.237800794;1.520727633
*;1796;6.224261671;1.518372258
*;1797;6.210724274;1.516016938
*;1798;6.197188602;1.513661673
*;1799;6.183654655;1.511306462
;;;
##END##;;;
##COLOR####ENDCOLOR##;;;
##FORMULA####ENDFORMULA##;;;
##NOTES####ENDNOTES##;;;
##USEROWDEFAULTVALUE####ENDUSEROWDEFAULTVALUE##;;;
##ROWDEFAULTVALUE####ENDROWDEFAULTVALUE##;;;
##GENERIC##VAR_NAME##ENDGENERIC##;;;
RÜ›m•0?ä@Prophet Table EditorBYield Curve and Inflation Rates - 30Jun17 - SAM CPR RiskFree rates7.1AUnknown;;;
