Reporting Date,GIC Code,Premium CFs (Unlinked)(Current Service),Premium CFs (Unlinked)(Future Service),Acquisition Expense CFs (Unlinked)(Current Service),Acquisition Expense CFs (Unlinked)(Future Service),Investment Component CFs (Unlinked),Claim and Other Expense CFs (Unlinked)(Incurred in Current Reporting Period),Claim and Other Expense CFs (Unlinked)(Incurred in Future Reporting Periods),Premium CFs (Linked)(Current Service),Premium CFs (Linked)(Future Service),Acquisition Expense CFs (Linked)(Current Service),Acquisition Expense CFs (Linked)(Future Service),Investment Component CFs (Linked),Claim and Other Expense CFs (Linked)(Incurred in Current Reporting Period),Claim and Other Expense CFs (Linked)(Incurred in Future Reporting Periods),Delay (in Years)
6/30/2017,BLL_1722,0,1702.505358,0,2.750365941,0,0,-4752.91607,0,0,0,0,0,0,0,42.5
6/30/2017,BLL_1722,0,1680.002739,0,2.348848588,0,0,-4748.306864,0,0,0,0,0,0,0,42.58333333
6/30/2017,BLL_1722,0,1657.79656,0,1.957378754,0,0,-4743.806465,0,0,0,0,0,0,0,42.66666667
6/30/2017,BLL_1722,0,1659.124847,0,-25.88754123,0,0,-4754.765789,0,0,0,0,0,0,0,42.75
6/30/2017,BLL_1722,0,1566.336273,0,-168.0609276,0,0,-3499.225342,0,0,0,0,0,0,0,42.83333333
6/30/2017,BLL_1722,0,1661.596549,0,-90.47767266,0,0,-3631.905672,0,0,0,0,0,0,0,42.91666667
6/30/2017,BLL_1722,0,1639.315923,0,3.980567797,0,0,-3627.750222,0,0,0,0,0,0,0,43
6/30/2017,BLL_1722,0,1617.354841,0,3.739577719,0,0,-3623.201155,0,0,0,0,0,0,0,43.08333333
6/30/2017,BLL_1722,0,1595.700727,0,3.50429413,0,0,-3618.558155,0,0,0,0,0,0,0,43.16666667
6/30/2017,BLL_1722,0,1574.343004,0,3.217277968,0,0,-3613.922137,0,0,0,0,0,0,0,43.25
6/30/2017,BLL_1722,0,1553.274824,0,2.617980003,0,0,-3609.320882,0,0,0,0,0,0,0,43.33333333
6/30/2017,BLL_1722,0,1532.48947,0,2.161767836,0,0,-3604.78229,0,0,0,0,0,0,0,43.41666667
6/30/2017,BLL_1722,0,1511.982746,0,1.872212555,0,0,-3600.317561,0,0,0,0,0,0,0,43.5
6/30/2017,BLL_1722,0,1491.750676,0,1.589944971,0,0,-3595.933913,0,0,0,0,0,0,0,43.58333333
6/30/2017,BLL_1722,0,1471.789404,0,1.314819512,0,0,-3591.637787,0,0,0,0,0,0,0,43.66666667
6/30/2017,BLL_1722,0,1464.198956,0,-13.4487404,0,0,-3593.01573,0,0,0,0,0,0,0,43.75
6/30/2017,BLL_1722,0,1442.055362,0,-130.3330523,0,0,-3373.906485,0,0,0,0,0,0,0,43.83333333
6/30/2017,BLL_1722,0,1535.467483,0,-25.87525437,0,0,-3508.663757,0,0,0,0,0,0,0,43.91666667
6/30/2017,BLL_1722,0,1514.640914,0,2.423277366,0,0,-3503.938122,0,0,0,0,0,0,0,44
6/30/2017,BLL_1722,0,1494.103021,0,2.264772608,0,0,-3499.131624,0,0,0,0,0,0,0,44.08333333
6/30/2017,BLL_1722,0,1473.854628,0,2.110080741,0,0,-3494.46816,0,0,0,0,0,0,0,44.16666667
6/30/2017,BLL_1722,0,1453.888198,0,1.931357116,0,0,-3490.027183,0,0,0,0,0,0,0,44.25
6/30/2017,BLL_1722,0,1434.198646,0,1.496675779,0,0,-3485.836086,0,0,0,0,0,0,0,44.33333333
6/30/2017,BLL_1722,0,1414.78113,0,1.281390777,0,0,-3481.918736,0,0,0,0,0,0,0,44.41666667
6/30/2017,BLL_1722,0,1395.631093,0,1.098548834,0,0,-3478.290581,0,0,0,0,0,0,0,44.5
6/30/2017,BLL_1722,0,1376.744721,0,0.920347736,0,0,-3474.948157,0,0,0,0,0,0,0,44.58333333
6/30/2017,BLL_1722,0,1358.118198,0,0.746693844,0,0,-3471.886357,0,0,0,0,0,0,0,44.66666667
6/30/2017,BLL_1722,0,1358.973333,0,-3.963619466,0,0,-3483.32746,0,0,0,0,0,0,0,44.75
6/30/2017,BLL_1722,0,1391.254438,0,-260.606112,0,0,-3492.794753,0,0,0,0,0,0,0,44.83333333
6/30/2017,BLL_1722,0,1454.796487,0,37.04179116,0,0,-3296.717306,0,0,0,0,0,0,0,44.91666667
6/30/2017,BLL_1722,0,1434.799074,0,2.570986902,0,0,-3293.492178,0,0,0,0,0,0,0,45
6/30/2017,BLL_1722,0,1415.090185,0,2.465525119,0,0,-3290.243948,0,0,0,0,0,0,0,45.08333333
6/30/2017,BLL_1722,0,1395.661282,0,2.362444056,0,0,-3287.012764,0,0,0,0,0,0,0,45.16666667
6/30/2017,BLL_1722,0,1376.506952,0,2.255974013,0,0,-3283.812401,0,0,0,0,0,0,0,45.25
6/30/2017,BLL_1722,0,1357.623222,0,1.519913175,0,0,-3280.61657,0,0,0,0,0,0,0,45.33333333
6/30/2017,BLL_1722,0,1339.00627,0,1.452129152,0,0,-3277.431791,0,0,0,0,0,0,0,45.41666667
6/30/2017,BLL_1722,0,1320.65226,0,1.292369196,0,0,-3274.276633,0,0,0,0,0,0,0,45.5
6/30/2017,BLL_1722,0,1302.557373,0,1.136582916,0,0,-3271.149312,0,0,0,0,0,0,0,45.58333333
6/30/2017,BLL_1722,0,1284.717862,0,0.98468942,0,0,-3268.044997,0,0,0,0,0,0,0,45.66666667
6/30/2017,BLL_1722,0,1285.118211,0,6.289334625,0,0,-3279.111222,0,0,0,0,0,0,0,45.75
6/30/2017,BLL_1722,0,1315.064398,0,-160.1871796,0,0,-3319.367208,0,0,0,0,0,0,0,45.83333333
6/30/2017,BLL_1722,0,1400.404684,0,92.61478155,0,0,-3463.448005,0,0,0,0,0,0,0,45.91666667
6/30/2017,BLL_1722,0,1380.885328,0,1.007969414,0,0,-3460.435777,0,0,0,0,0,0,0,46
6/30/2017,BLL_1722,0,1361.652105,0,0.883069343,0,0,-3457.49352,0,0,0,0,0,0,0,46.08333333
6/30/2017,BLL_1722,0,1342.695751,0,0.761339103,0,0,-3454.668314,0,0,0,0,0,0,0,46.16666667
6/30/2017,BLL_1722,0,1324.010668,0,0.660499434,0,0,-3451.969584,0,0,0,0,0,0,0,46.25
6/30/2017,BLL_1722,0,1305.592684,0,0.282307046,0,0,-3449.357877,0,0,0,0,0,0,0,46.33333333
6/30/2017,BLL_1722,0,1287.437855,0,0.378397723,0,0,-3446.850995,0,0,0,0,0,0,0,46.41666667
6/30/2017,BLL_1722,0,1269.54233,0,0.268469148,0,0,-3444.459789,0,0,0,0,0,0,0,46.5
6/30/2017,BLL_1722,0,1251.902274,0,0.161359762,0,0,-3442.178027,0,0,0,0,0,0,0,46.58333333
6/30/2017,BLL_1722,0,1234.513931,0,0.057011516,0,0,-3440.006563,0,0,0,0,0,0,0,46.66666667
6/30/2017,BLL_1722,0,1234.266701,0,13.36172911,0,0,-3451.247699,0,0,0,0,0,0,0,46.75
6/30/2017,BLL_1722,0,1233.516746,0,-81.85240542,0,0,-3262.409206,0,0,0,0,0,0,0,46.83333333
6/30/2017,BLL_1722,0,1316.402326,0,143.7417416,0,0,-3412.658315,0,0,0,0,0,0,0,46.91666667
6/30/2017,BLL_1722,0,1297.857546,0,-0.932849648,0,0,-3411.331723,0,0,0,0,0,0,0,47
6/30/2017,BLL_1722,0,1279.591025,0,-0.91901015,0,0,-3409.950157,0,0,0,0,0,0,0,47.08333333
6/30/2017,BLL_1722,0,1261.592885,0,-0.905453847,0,0,-3408.562141,0,0,0,0,0,0,0,47.16666667
6/30/2017,BLL_1722,0,1243.857143,0,-0.857379839,0,0,-3407.187792,0,0,0,0,0,0,0,47.25
6/30/2017,BLL_1722,0,1226.379594,0,-0.996458806,0,0,-3405.795862,0,0,0,0,0,0,0,47.33333333
6/30/2017,BLL_1722,0,1209.156343,0,-0.638635892,0,0,-3404.400365,0,0,0,0,0,0,0,47.41666667
6/30/2017,BLL_1722,0,1192.183563,0,-0.595759454,0,0,-3403.019999,0,0,0,0,0,0,0,47.5
6/30/2017,BLL_1722,0,1175.457459,0,-0.554093557,0,0,-3401.65193,0,0,0,0,0,0,0,47.58333333
6/30/2017,BLL_1722,0,1158.974311,0,-0.513612544,0,0,-3400.291504,0,0,0,0,0,0,0,47.66666667
6/30/2017,BLL_1722,0,1158.522206,0,19.71259014,0,0,-3411.705369,0,0,0,0,0,0,0,47.75
6/30/2017,BLL_1722,0,1182.181148,0,-54.07789656,0,0,-3447.448595,0,0,0,0,0,0,0,47.83333333
6/30/2017,BLL_1722,0,1262.021549,0,191.6618074,0,0,-3601.074589,0,0,0,0,0,0,0,47.91666667
6/30/2017,BLL_1722,0,1243.971163,0,-2.069012741,0,0,-3600.694335,0,0,0,0,0,0,0,48
6/30/2017,BLL_1722,0,1226.197982,0,-1.987651135,0,0,-3600.221143,0,0,0,0,0,0,0,48.08333333
6/30/2017,BLL_1722,0,1208.692713,0,-1.908276672,0,0,-3599.714418,0,0,0,0,0,0,0,48.16666667
6/30/2017,BLL_1722,0,1191.448364,0,-1.780775386,0,0,-3599.201585,0,0,0,0,0,0,0,48.25
6/30/2017,BLL_1722,0,1174.460185,0,-1.804871295,0,0,-3598.652973,0,0,0,0,0,0,0,48.33333333
6/30/2017,BLL_1722,0,1157.723884,0,-1.267058581,0,0,-3598.085726,0,0,0,0,0,0,0,48.41666667
6/30/2017,BLL_1722,0,1141.235462,0,-1.142863316,0,0,-3597.520848,0,0,0,0,0,0,0,48.5
6/30/2017,BLL_1722,0,1124.991048,0,-1.022091502,0,0,-3596.955929,0,0,0,0,0,0,0,48.58333333
6/30/2017,BLL_1722,0,1108.986841,0,-0.904669323,0,0,-3596.386261,0,0,0,0,0,0,0,48.66666667
6/30/2017,BLL_1722,0,1107.961449,0,24.97561909,0,0,-3608.511288,0,0,0,0,0,0,0,48.75
6/30/2017,BLL_1722,0,1130.514494,0,-32.5918058,0,0,-3644.303641,0,0,0,0,0,0,0,48.83333333
6/30/2017,BLL_1722,0,1207.21478,0,235.5289148,0,0,-3801.018343,0,0,0,0,0,0,0,48.91666667
6/30/2017,BLL_1722,0,1189.687171,0,-3.021892506,0,0,-3801.629565,0,0,0,0,0,0,0,49
6/30/2017,BLL_1722,0,1172.434236,0,-2.889119512,0,0,-3802.134231,0,0,0,0,0,0,0,49.08333333
6/30/2017,BLL_1722,0,1155.446405,0,-2.75965673,0,0,-3802.591261,0,0,0,0,0,0,0,49.16666667
6/30/2017,BLL_1722,0,1138.716513,0,-2.571204369,0,0,-3803.029201,0,0,0,0,0,0,0,49.25
6/30/2017,BLL_1722,0,1122.239733,0,-2.497771473,0,0,-3803.415131,0,0,0,0,0,0,0,49.33333333
6/30/2017,BLL_1722,0,1106.011716,0,-1.805289909,0,0,-3803.767777,0,0,0,0,0,0,0,49.41666667
6/30/2017,BLL_1722,0,1090.028418,0,-1.616024563,0,0,-3804.110209,0,0,0,0,0,0,0,49.5
6/30/2017,BLL_1722,0,1074.285927,0,-1.432006916,0,0,-3804.439868,0,0,0,0,0,0,0,49.58333333
6/30/2017,BLL_1722,0,1058.780409,0,-1.253121937,0,0,-3804.751745,0,0,0,0,0,0,0,49.66666667
6/30/2017,BLL_1722,0,1057.263066,0,28.93569998,0,0,-3816.62644,0,0,0,0,0,0,0,49.75
6/30/2017,BLL_1722,0,1078.711343,0,-11.58710098,0,0,-3852.822992,0,0,0,0,0,0,0,49.83333333
6/30/2017,BLL_1722,0,1152.206173,0,275.1398255,0,0,-4014.067255,0,0,0,0,0,0,0,49.91666667
6/30/2017,BLL_1722,0,1135.224799,0,-3.890224799,0,0,-4015.527564,0,0,0,0,0,0,0,50
6/30/2017,BLL_1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333
6/30/2017,BLL_1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667
6/30/2017,BLL_1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
6/30/2017,BLL_1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333
6/30/2017,BLL_1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667
6/30/2017,BLL_1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
6/30/2017,BLL_1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333
6/30/2017,BLL_1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667
6/30/2017,BLL_1733,49964.49522,0,-727728.3355,0,0,-11838.75024,0,0,0,0,0,0,0,0,0.75
6/30/2017,BLL_1733,162240.2441,0,-1556022.366,0,0,-42084.28611,0,0,0,0,0,0,0,0,0.833333333
6/30/2017,BLL_1733,317515.3124,0,-2020108.765,0,0,-88529.81725,0,0,0,0,0,0,0,0,0.916666667
6/30/2017,BLL_1733,309371.8002,0,72045.34387,0,0,-95094.37891,0,0,0,0,0,0,0,0,1
6/30/2017,BLL_1733,0,302423.3745,0,61054.13917,0,0,-95768.07758,0,0,0,0,0,0,0,1.083333333
6/30/2017,BLL_1733,0,296354.1875,0,54148.38402,0,0,-95343.30381,0,0,0,0,0,0,0,1.166666667
6/30/2017,BLL_1733,0,291147.595,0,45564.00746,0,0,-94597.52906,0,0,0,0,0,0,0,1.25
6/30/2017,BLL_1733,0,287400.7846,0,27938.50387,0,0,-93972.74726,0,0,0,0,0,0,0,1.333333333
6/30/2017,BLL_1733,0,283993.0614,0,20153.79379,0,0,-93487.44592,0,0,0,0,0,0,0,1.416666667
6/30/2017,BLL_1733,0,279818.3525,0,23667.0256,0,0,-92899.02572,0,0,0,0,0,0,0,1.5
6/30/2017,BLL_1733,0,276128.4706,0,19143.95308,0,0,-92232.38712,0,0,0,0,0,0,0,1.583333333
6/30/2017,BLL_1733,0,272806.6947,0,15802.38923,0,0,-91624.04765,0,0,0,0,0,0,0,1.666666667
6/30/2017,BLL_1733,0,272858.5795,0,-136561.4637,0,0,-91819.72699,0,0,0,0,0,0,0,1.75
6/30/2017,BLL_1733,0,278871.415,0,-380927.8636,0,0,-93546.62368,0,0,0,0,0,0,0,1.833333333
6/30/2017,BLL_1733,0,290438.6852,0,-482307.1082,0,0,-96775.90849,0,0,0,0,0,0,0,1.916666667
6/30/2017,BLL_1733,0,286989.391,0,20280.98639,0,0,-96751.96232,0,0,0,0,0,0,0,2
6/30/2017,BLL_1733,0,283587.8165,0,18191.87682,0,0,-96279.98486,0,0,0,0,0,0,0,2.083333333
6/30/2017,BLL_1733,0,280232.9889,0,16152.11199,0,0,-95678.51795,0,0,0,0,0,0,0,2.166666667
6/30/2017,BLL_1733,0,276921.7448,0,14036.55253,0,0,-95014.85932,0,0,0,0,0,0,0,2.25
6/30/2017,BLL_1733,0,273652.819,0,11771.16934,0,0,-94319.54525,0,0,0,0,0,0,0,2.333333333
6/30/2017,BLL_1733,0,270425.304,0,9431.775947,0,0,-93602.43839,0,0,0,0,0,0,0,2.416666667
6/30/2017,BLL_1733,0,267238.5303,0,7476.861832,0,0,-92871.4821,0,0,0,0,0,0,0,2.5
6/30/2017,BLL_1733,0,264091.8749,0,5569.342818,0,0,-92130.73128,0,0,0,0,0,0,0,2.583333333
6/30/2017,BLL_1733,0,260984.7411,0,3708.278109,0,0,-91383.01502,0,0,0,0,0,0,0,2.666666667
6/30/2017,BLL_1733,0,261860.2564,0,-42646.34239,0,0,-91964.89082,0,0,0,0,0,0,0,2.75
6/30/2017,BLL_1733,0,268539.1261,0,-119674.492,0,0,-94348.90692,0,0,0,0,0,0,0,2.833333333
6/30/2017,BLL_1733,0,279384.7986,0,-146833.2489,0,0,-99011.03343,0,0,0,0,0,0,0,2.916666667
6/30/2017,BLL_1733,0,275692.5403,0,4866.723421,0,0,-98765.49126,0,0,0,0,0,0,0,3
6/30/2017,BLL_1733,0,272056.9177,0,4608.397077,0,0,-98086.60717,0,0,0,0,0,0,0,3.083333333
6/30/2017,BLL_1733,0,268475.0176,0,4356.22423,0,0,-97300.45105,0,0,0,0,0,0,0,3.166666667
6/30/2017,BLL_1733,0,264943.0179,0,3986.279571,0,0,-96473.53739,0,0,0,0,0,0,0,3.25
6/30/2017,BLL_1733,0,261459.524,0,3407.716896,0,0,-95634.17283,0,0,0,0,0,0,0,3.333333333
6/30/2017,BLL_1733,0,258023.5341,0,2724.987145,0,0,-94790.06917,0,0,0,0,0,0,0,3.416666667
6/30/2017,BLL_1733,0,254634.3019,0,2391.540975,0,0,-93946.5764,0,0,0,0,0,0,0,3.5
6/30/2017,BLL_1733,0,251291.1315,0,2066.650421,0,0,-93106.00575,0,0,0,0,0,0,0,3.583333333
6/30/2017,BLL_1733,0,247993.3455,0,1750.138784,0,0,-92269.61511,0,0,0,0,0,0,0,3.666666667
6/30/2017,BLL_1733,0,248579.2985,0,-39430.99676,0,0,-92771.86045,0,0,0,0,0,0,0,3.75
6/30/2017,BLL_1733,0,255042.6638,0,-111700.6739,0,0,-95179.39865,0,0,0,0,0,0,0,3.833333333
6/30/2017,BLL_1733,0,265817.3557,0,-135607.8773,0,0,-100936.203,0,0,0,0,0,0,0,3.916666667
6/30/2017,BLL_1733,0,262769.0296,0,3817.779723,0,0,-100789.3326,0,0,0,0,0,0,0,4
6/30/2017,BLL_1733,0,259760.792,0,3622.821007,0,0,-100264.8232,0,0,0,0,0,0,0,4.083333333
6/30/2017,BLL_1733,0,256790.6506,0,3431.807148,0,0,-99637.42772,0,0,0,0,0,0,0,4.166666667
6/30/2017,BLL_1733,0,253855.9966,0,3151.827299,0,0,-98968.66673,0,0,0,0,0,0,0,4.25
6/30/2017,BLL_1733,0,250955.8189,0,2699.325011,0,0,-98285.43043,0,0,0,0,0,0,0,4.333333333
6/30/2017,BLL_1733,0,248089.4035,0,2162.238603,0,0,-97595.7525,0,0,0,0,0,0,0,4.416666667
6/30/2017,BLL_1733,0,245256.2675,0,1901.697548,0,0,-96904.78706,0,0,0,0,0,0,0,4.5
6/30/2017,BLL_1733,0,242455.9795,0,1646.799642,0,0,-96215.13997,0,0,0,0,0,0,0,4.583333333
6/30/2017,BLL_1733,0,239688.1235,0,1397.449296,0,0,-95527.502,0,0,0,0,0,0,0,4.666666667
6/30/2017,BLL_1733,0,240618.0625,0,-37161.65372,0,0,-95794.74932,0,0,0,0,0,0,0,4.75
6/30/2017,BLL_1733,0,247129.7168,0,-106307.6153,0,0,-97711.34469,0,0,0,0,0,0,0,4.833333333
6/30/2017,BLL_1733,0,257589.4154,0,-126987.625,0,0,-101488.4542,0,0,0,0,0,0,0,4.916666667
6/30/2017,BLL_1733,0,254619.1388,0,3597.184238,0,0,-101389.5162,0,0,0,0,0,0,0,5
6/30/2017,BLL_1733,0,251689.3268,0,3413.40271,0,0,-100908.5415,0,0,0,0,0,0,0,5.083333333
6/30/2017,BLL_1733,0,248797.7045,0,3233.346035,0,0,-100322.884,0,0,0,0,0,0,0,5.166666667
6/30/2017,BLL_1733,0,245941.1925,0,2969.767615,0,0,-99694.74342,0,0,0,0,0,0,0,5.25
6/30/2017,BLL_1733,0,243118.5836,0,2541.343983,0,0,-99049.96081,0,0,0,0,0,0,0,5.333333333
6/30/2017,BLL_1733,0,240329.104,0,2036.781622,0,0,-98397.47315,0,0,0,0,0,0,0,5.416666667
6/30/2017,BLL_1733,0,237572.2491,0,1791.266879,0,0,-97741.78668,0,0,0,0,0,0,0,5.5
6/30/2017,BLL_1733,0,234847.575,0,1551.078627,0,0,-97085.22886,0,0,0,0,0,0,0,5.583333333
6/30/2017,BLL_1733,0,232154.661,0,1316.126453,0,0,-96429.08338,0,0,0,0,0,0,0,5.666666667
6/30/2017,BLL_1733,0,233074.1506,0,-34870.28672,0,0,-96719.73048,0,0,0,0,0,0,0,5.75
6/30/2017,BLL_1733,0,239404.6209,0,-100619.3764,0,0,-98667.83604,0,0,0,0,0,0,0,5.833333333
6/30/2017,BLL_1733,0,249550.9763,0,-118733.6238,0,0,-102455.6817,0,0,0,0,0,0,0,5.916666667
6/30/2017,BLL_1733,0,246658.9422,0,3382.489537,0,0,-102357.3001,0,0,0,0,0,0,0,6
6/30/2017,BLL_1733,0,243806.8577,0,3209.368706,0,0,-101893.6512,0,0,0,0,0,0,0,6.083333333
6/30/2017,BLL_1733,0,240992.1979,0,3039.762978,0,0,-101331.0613,0,0,0,0,0,0,0,6.166666667
6/30/2017,BLL_1733,0,238211.8966,0,2791.750511,0,0,-100727.2669,0,0,0,0,0,0,0,6.25
6/30/2017,BLL_1733,0,235464.7938,0,2387.517057,0,0,-100107.0902,0,0,0,0,0,0,0,6.333333333
6/30/2017,BLL_1733,0,232750.1294,0,1914.277234,0,0,-99479.4113,0,0,0,0,0,0,0,6.416666667
6/30/2017,BLL_1733,0,230067.051,0,1683.261675,0,0,-98851.62806,0,0,0,0,0,0,0,6.5
6/30/2017,BLL_1733,0,227415.2081,0,1457.266994,0,0,-98225.18712,0,0,0,0,0,0,0,6.583333333
6/30/2017,BLL_1733,0,224794.2712,0,1236.207851,0,0,-97601.04598,0,0,0,0,0,0,0,6.666666667
6/30/2017,BLL_1733,0,225692.4455,0,-32543.47192,0,0,-97922.14381,0,0,0,0,0,0,0,6.75
6/30/2017,BLL_1733,0,231867.8928,0,-95257.55405,0,0,-99895.57539,0,0,0,0,0,0,0,6.833333333
6/30/2017,BLL_1733,0,239285.352,0,-110727.1803,0,0,-102128.2905,0,0,0,0,0,0,0,6.916666667
6/30/2017,BLL_1733,0,236509.0348,0,3173.4217,0,0,-102012.1397,0,0,0,0,0,0,0,7
6/30/2017,BLL_1733,0,233768.2841,0,3010.881801,0,0,-101565.9634,0,0,0,0,0,0,0,7.083333333
6/30/2017,BLL_1733,0,231062.7484,0,2851.647703,0,0,-101027.4451,0,0,0,0,0,0,0,7.166666667
6/30/2017,BLL_1733,0,228390.1415,0,2619.33109,0,0,-100449.8839,0,0,0,0,0,0,0,7.25
6/30/2017,BLL_1733,0,225749.4708,0,2238.126226,0,0,-99857.17522,0,0,0,0,0,0,0,7.333333333
6/30/2017,BLL_1733,0,223140.0403,0,1795.421243,0,0,-99254.42871,0,0,0,0,0,0,0,7.416666667
6/30/2017,BLL_1733,0,220561.3717,0,1578.632572,0,0,-98649.0478,0,0,0,0,0,0,0,7.5
6/30/2017,BLL_1733,0,218013.0536,0,1366.563452,0,0,-98043.23643,0,0,0,0,0,0,0,7.583333333
6/30/2017,BLL_1733,0,215494.6877,0,1159.133537,0,0,-97438.10096,0,0,0,0,0,0,0,7.666666667
6/30/2017,BLL_1733,0,216410.2198,0,-30232.4316,0,0,-97781.16972,0,0,0,0,0,0,0,7.75
6/30/2017,BLL_1733,0,222478.7057,0,-90067.47097,0,0,-99744.80282,0,0,0,0,0,0,0,7.833333333
6/30/2017,BLL_1733,0,231857.9624,0,-102985.1314,0,0,-103361.6882,0,0,0,0,0,0,0,7.916666667
6/30/2017,BLL_1733,0,229153.8554,0,2971.412389,0,0,-103241.5876,0,0,0,0,0,0,0,8
6/30/2017,BLL_1733,0,226484.2252,0,2818.901685,0,0,-102822.4189,0,0,0,0,0,0,0,8.083333333
6/30/2017,BLL_1733,0,223848.6205,0,2669.498886,0,0,-102313.0739,0,0,0,0,0,0,0,8.166666667
6/30/2017,BLL_1733,0,221245.3866,0,2452.283761,0,0,-101764.5032,0,0,0,0,0,0,0,8.25
6/30/2017,BLL_1733,0,218673.5436,0,2093.424127,0,0,-101200.8845,0,0,0,0,0,0,0,8.333333333
6/30/2017,BLL_1733,0,216132.3577,0,1680.270682,0,0,-100627.3581,0,0,0,0,0,0,0,8.416666667
6/30/2017,BLL_1733,0,213621.3489,0,1477.124991,0,0,-100050.7928,0,0,0,0,0,0,0,8.5
6/30/2017,BLL_1733,0,211140.1034,0,1278.409812,0,0,-99473.33007,0,0,0,0,0,0,0,8.583333333
6/30/2017,BLL_1733,0,208688.2184,0,1084.049589,0,0,-98896.11516,0,0,0,0,0,0,0,8.666666667
6/30/2017,BLL_1733,0,209566.2252,0,-27877.43929,0,0,-99258.40787,0,0,0,0,0,0,0,8.75
6/30/2017,BLL_1733,0,215110.4832,0,-84700.02075,0,0,-101030.9341,0,0,0,0,0,0,0,8.833333333
6/30/2017,BLL_1733,0,224194.3617,0,-95219.40767,0,0,-104698.3204,0,0,0,0,0,0,0,8.916666667
6/30/2017,BLL_1733,0,221563.0342,0,2767.304539,0,0,-104609.7258,0,0,0,0,0,0,0,9
6/30/2017,BLL_1733,0,218965.9447,0,2624.791313,0,0,-104234.5085,0,0,0,0,0,0,0,9.083333333
6/30/2017,BLL_1733,0,216402.3196,0,2485.188229,0,0,-103766.6518,0,0,0,0,0,0,0,9.166666667
6/30/2017,BLL_1733,0,213870.5589,0,2283.180754,0,0,-103258.0251,0,0,0,0,0,0,0,9.25
6/30/2017,BLL_1733,0,211369.6334,0,1947.166847,0,0,-102732.8985,0,0,0,0,0,0,0,9.333333333
6/30/2017,BLL_1733,0,208898.7819,0,1563.705967,0,0,-102199.599,0,0,0,0,0,0,0,9.416666667
6/30/2017,BLL_1733,0,206457.515,0,1374.265332,0,0,-101661.7443,0,0,0,0,0,0,0,9.5
6/30/2017,BLL_1733,0,204045.413,0,1188.963999,0,0,-101121.9383,0,0,0,0,0,0,0,9.583333333
6/30/2017,BLL_1733,0,201662.0711,0,1007.731265,0,0,-100581.4504,0,0,0,0,0,0,0,9.666666667
6/30/2017,BLL_1733,0,201946.2319,0,-25621.95774,0,0,-100734.7264,0,0,0,0,0,0,0,9.75
6/30/2017,BLL_1733,0,207051.2242,0,-79327.84848,0,0,-102304.676,0,0,0,0,0,0,0,9.833333333
6/30/2017,BLL_1733,0,215821.9783,0,-87660.36916,0,0,-105922.7959,0,0,0,0,0,0,0,9.916666667
6/30/2017,BLL_1733,0,213274.4697,0,2565.795321,0,0,-105837.9575,0,0,0,0,0,0,0,10
6/30/2017,BLL_1733,0,210761.0249,0,2433.430188,0,0,-105481.6409,0,0,0,0,0,0,0,10.08333333
6/30/2017,BLL_1733,0,208280.0507,0,2303.773182,0,0,-105039.7913,0,0,0,0,0,0,0,10.16666667
6/30/2017,BLL_1733,0,205829.8431,0,2116.750247,0,0,-104558.3969,0,0,0,0,0,0,0,10.25
6/30/2017,BLL_1733,0,203409.5193,0,1803.522417,0,0,-104058.583,0,0,0,0,0,0,0,10.33333333
6/30/2017,BLL_1733,0,201018.4385,0,1449.179426,0,0,-103550.842,0,0,0,0,0,0,0,10.41666667
6/30/2017,BLL_1733,0,198656.1386,0,1273.42479,0,0,-103038.8121,0,0,0,0,0,0,0,10.5
6/30/2017,BLL_1733,0,196322.2219,0,1101.517592,0,0,-102524.864,0,0,0,0,0,0,0,10.58333333
6/30/2017,BLL_1733,0,194016.3032,0,933.392,0,0,-102010.1348,0,0,0,0,0,0,0,10.66666667
6/30/2017,BLL_1733,0,194802.9806,0,-23581.70157,0,0,-102450.0304,0,0,0,0,0,0,0,10.75
6/30/2017,BLL_1733,0,200279.3628,0,-73941.58916,0,0,-104394.8735,0,0,0,0,0,0,0,10.83333333
6/30/2017,BLL_1733,0,208602.056,0,-79625.40591,0,0,-107945.6963,0,0,0,0,0,0,0,10.91666667
6/30/2017,BLL_1733,0,206124.3121,0,2363.74655,0,0,-107845.5377,0,0,0,0,0,0,0,11
6/30/2017,BLL_1733,0,203679.9415,0,2241.248212,0,0,-107496.7618,0,0,0,0,0,0,0,11.08333333
6/30/2017,BLL_1733,0,201267.3542,0,2121.261947,0,0,-107067.993,0,0,0,0,0,0,0,11.16666667
6/30/2017,BLL_1733,0,198884.8799,0,1948.447255,0,0,-106603.4383,0,0,0,0,0,0,0,11.25
6/30/2017,BLL_1733,0,196531.6528,0,1657.696646,0,0,-106122.9258,0,0,0,0,0,0,0,11.33333333
