Time,PREM_INC,DEATH_OUTGO,DISAB_OUTGO,INIT_EXP,REN_EXP,INIT_COMM_V,REN_COMM_V,PHIBEN_OUTGO,PHIBEN_OUTGO_BLL,CR_BEN_OUTGO,RETR_OUTGO,DTH_OUTGO,DREADDIS_OUTGO,TEMPDIS_OUTGO,RIDERC_OUTGO,RISK_ADJ,COVERAGE_UNITS
2046-03-01,1314675.54459785,492908.051811075,37897.4321368695,0,32698.6492184017,0,0,920115.976063733,0,0.0,0.712113269113499,0,0,0,0,-1425.94370735896,635668986.881683
2046-03-31,1299581.79290881,491660.665256743,37785.9801296352,0,32239.7562487347,0,0,908820.018045279,0,0.0,0.687634424402629,0,0,0,0,-1409.16813689904,629362601.100327
2046-04-30,1290979.65873883,489863.364548085,37909.9902234217,0,31861.6403033538,0,0,904387.222672272,0,0.0,0.663997041234728,0,0,0,0,-1414.13383829951,624633730.168357
2046-05-30,1282389.9820256,487953.584727955,38612.2828638697,0,31576.0668452877,0,0,903628.948847445,0,0.0,0.652828428508582,0,0,0,0,-1418.57451890698,619767428.75388
2046-06-29,1275999.38096272,490624.253447328,38221.4622471365,0,31252.1470180593,0,0,901452.766206074,0,0.0,0.630349321401827,0,0,0,0,-1419.67626606724,615560912.729721
2046-07-29,1275012.49536165,492804.495180909,38961.4687283011,0,30846.0973249243,0,0,896986.611605983,0,0.0,0.608644246649258,0,0,0,0,-1403.47877392508,612786001.297769
2046-08-28,1276421.79077654,498081.89525185,39484.2401249496,0,30459.7417456163,0,0,888459.238425871,0,0.0,0.220708916577293,0,0,0,0,-1413.50885642268,606666844.234293
2046-09-27,1275770.48638523,503170.133058812,38057.129211476,0,30075.2581673112,0,0,882954.947443844,0,0.0,0.213105533373412,0,0,0,0,-1413.2408836532,601762986.580994
2046-10-27,1263455.16006782,500765.398758825,37471.0237660223,0,29731.5575041095,0,0,880036.10956771,0,0.0,0.20576408537832,0,0,0,0,-1412.37355590079,595520619.069457
2046-11-26,1255686.55572944,501525.892683143,37440.3667208305,0,29349.177794023,0,0,871971.647786769,0,0.0,0.198675548970324,0,0,0,0,-1409.05767522294,589545294.732715
2046-12-26,1245657.70478594,501183.420624142,37563.2357815139,0,28993.0332463102,0,0,866162.596358365,0,0.0,0.191831211389909,0,0,0,0,-1401.71042088426,585026900.296929
2047-01-25,1236906.64728395,498771.457739523,37339.8955371803,0,28843.3093589411,0,0,869181.868917552,0,0.0,0.185222660030584,0,0,0,0,-1402.42626154897,580923622.719068
2047-02-24,1225438.84472399,495176.10536581,37207.6677864478,0,28578.6305554431,0,0,866081.043541943,0,0.0,0.178841772098666,0,0,0,0,-1393.04361845401,575511092.724858
2047-03-26,1216053.63892525,494449.403122515,37122.731441198,0,28314.6651714402,0,0,862646.190378062,0,0.0,0.172680704629282,0,0,0,0,-1384.43269862837,570655869.541875
2047-04-25,1202832.60642821,491190.272466414,35920.0960616268,0,27932.2494927653,0,0,855407.627733502,0,0.0,0.166731884846314,0,0,0,0,-1354.7056357147,564018673.088281
2047-05-25,1189468.43019433,487333.627145301,35635.8412575305,0,27545.4869930155,0,0,847232.091403162,0,0.0,0.0,0,0,0,0,-1362.85861943078,556913993.48711
2047-06-24,1183781.48312591,490158.043641683,34263.3815697679,0,27173.732316014,0,0,844092.68441274,0,0.0,0.0,0,0,0,0,-1366.36137544438,552391513.947164
2047-07-24,1176922.66593932,490529.237096706,32801.2480073802,0,26852.569850322,0,0,836721.457004943,0,0.0,0.0,0,0,0,0,-1373.17685664391,546633342.280386
